Treatment Effect,Lower Treatment Effect,Upper Treatment Effect
-0.12079855975665434,-0.24177391143280935,0.0001767919195005685
-0.07624358215229422,-0.1953273943968299,0.042840230092241305
-0.18984231395702425,-0.25714935168553094,-0.12253527622851759
-0.22164931254427406,-0.2887354989487527,-0.1545631261397954
-0.21522211446060324,-0.27850935521525544,-0.15193487370595107
-0.2137103953231149,-0.3097866028688243,-0.11763418777740539
-0.18117437550819693,-0.26947001533575865,-0.0928787356806352
-0.19287541270685168,-0.36968866512310156,-0.016062160290601785
-0.2166886998027943,-0.26297822570135065,-0.17039917390423795
-0.1609004218821531,-0.2132064824305591,-0.1085943613337471
-0.21615386296107733,-0.3304203310829822,-0.10188739483917231
-0.20638233345678422,-0.32297362028921417,-0.08979104662435405
-0.1738936673472686,-0.26703283549219964,-0.08075449920233764
-0.20707522069678772,-0.24605664876459737,-0.168093792628978
-0.13769017122123417,-0.2293813600060597,-0.045998982436408584
-0.1466493892877098,-0.2270035127631983,-0.06629526581222148
-0.1387600736604564,-0.2206312386034942,-0.05688890871741861
-0.21096645739692854,-0.3269274136730659,-0.09500550112079127
-0.19489226803616783,-0.2886261493504205,-0.10115838672191513
-0.15076287924094423,-0.2809919366211327,-0.020533821860755724
-0.19460085842093694,-0.27997905940409584,-0.10922265743777797
-0.2098618294102524,-0.286678522394861,-0.13304513642564356
-0.17371375450342996,-0.25037878646216544,-0.09704872254469438
-0.21946880275848046,-0.2698965613307659,-0.16904104418619506
-0.1735365191028026,-0.23185410300371992,-0.11521893520188524
-0.1649977432334003,-0.34800610622251577,0.01801061975571505
-0.19919258592145836,-0.2752766197816575,-0.12310855206125931
-0.18313421122108073,-0.22657937826337332,-0.13968904417878814
-0.15753986810587153,-0.25294973452766056,-0.0621300016840825
-0.18878642671597753,-0.24640308178914017,-0.13116977164281515
-0.08932452045634867,-0.23044281204831812,0.0517937711356206
-0.21892190048742627,-0.2789006768454702,-0.15894312412938233
-0.15252016573282903,-0.2213409994349924,-0.08369933203066565
-0.18909013223015803,-0.2653501435444531,-0.11283012091586302
-0.14392611817194587,-0.20588193703125213,-0.08197029931263974
-0.20085373572664372,-0.22883728130679173,-0.17287019014649577
-0.08633060481868922,-0.18357181519587507,0.010910605558496475
-0.16549543471335834,-0.2916883610784469,-0.03930250834826984
-0.16146661218105343,-0.23603995139911338,-0.08689327296299347
-0.19253812845249535,-0.25283449915001516,-0.13224175775497554
-0.18993762675672324,-0.26873508883271524,-0.11114016468073128
-0.20377804255129547,-0.25163512330867793,-0.15592096179391318
-0.21993543633768728,-0.2763482359648267,-0.16352263671054787
-0.23149700776616994,-0.3414603064877759,-0.12153370904456397
-0.1670132043354797,-0.24322203529031428,-0.0908043733806452
-0.17721956752509074,-0.30030438276720445,-0.05413475228297701
-0.17382602768366087,-0.262561787663837,-0.08509026770348478
-0.2057488492863781,-0.2705773799285088,-0.14092031864424742
-0.1830723213319105,-0.3030792784237458,-0.0630653642400753
-0.19817586478502958,-0.2530437673765516,-0.14330796219350753
-0.21615857007612696,-0.2894654638816841,-0.14285167627056983
-0.18976326828025192,-0.3293582992079827,-0.050168237352521156
-0.15566569292869786,-0.27609540070769034,-0.0352359851497054
-0.21686075841810915,-0.28673680293098447,-0.1469847139052341
-0.18383146032492503,-0.27248305233352443,-0.09517986831632569
-0.190690704817375,-0.31963720735083756,-0.061744202283912586
-0.2270862922318702,-0.320347096179804,-0.1338254882839364
-0.14721545699529215,-0.231333633452935,-0.06309728053764943
-0.19696729986799227,-0.3358808688757216,-0.058053730860262914
-0.2474801439025424,-0.3621582134608996,-0.1328020743441854
-0.19078677691246468,-0.267688431553479,-0.1138851222714503
-0.22931350326016695,-0.2940804604780316,-0.16454654604230168
-0.10637366654332558,-0.19643359533134847,-0.016313737755302676
-0.20176173187605273,-0.2552565403087771,-0.14826692344332845
-0.20849037507665213,-0.24671185317591154,-0.17026889697739261
-0.1910666538470926,-0.26218283196299896,-0.11995047573118621
-0.16359519566811695,-0.24144544318970745,-0.08574494814652635
-0.16131413420957744,-0.26781243240421565,-0.05481583601493925
-0.20441240750771272,-0.3693572414518176,-0.03946757356360789
-0.20062016846946176,-0.3156827290363641,-0.08555760790255934
-0.20629852799348986,-0.26076501862124807,-0.15183203736573167
-0.1424770006114443,-0.20816865494962272,-0.07678534627326583
-0.15500961973405047,-0.2706876773940194,-0.03933156207408191
-0.19595038594848552,-0.36143189506968976,-0.030468876827281638
-0.1599924063567175,-0.2530018334874243,-0.06698297922601074
-0.20299768237959526,-0.3018559258708787,-0.10413943888831184
-0.20222140184407428,-0.27409586077388587,-0.1303469429142627
-0.1814641771700406,-0.2201445471142343,-0.14278380722584694
-0.13898688695078745,-0.2455239311414749,-0.032449842760099934
-0.18530950007908997,-0.2836583929892078,-0.08696060716897218
-0.18264276813323468,-0.257813137161473,-0.10747239910499636
-0.20676608577471842,-0.25626446973789846,-0.15726770181153837
-0.16694435585952802,-0.29172758875492916,-0.0421611229641269
-0.10675512466536881,-0.24432354776053408,0.030813298429796354
-0.19343133551411001,-0.3343026567658274,-0.05256001426239265
-0.1398240307676047,-0.22478055828366222,-0.054867503251547045
-0.20069002348959653,-0.2716648970929678,-0.12971514988622523
-0.19276020430153165,-0.25245418784467044,-0.13306622075839286
-0.21952253000797445,-0.29604357777734747,-0.14300148223860124
-0.13055665352336257,-0.3448924978601322,0.0837791908134071
-0.17683084616584996,-0.29663488849016023,-0.057026803841539755
-0.15562888463353983,-0.21944819727320303,-0.09180957199387665
-0.18578052096723877,-0.23677293488113998,-0.13478810705333763
-0.18923871905053727,-0.3237869415469114,-0.05469049655416344
-0.20356650060140763,-0.253688290829492,-0.15344471037332333
-0.19433421154466457,-0.2927504447436186,-0.09591797834571049
-0.1794186177465739,-0.27186283518640375,-0.08697440030674403
-0.16778197912022685,-0.23637930061074464,-0.0991846576297091
-0.1921849595976572,-0.28908694988033423,-0.09528296931498019
-0.15145344903408797,-0.2642892762816615,-0.03861762178651455
-0.15366537598902266,-0.2547951130326812,-0.05253563894536406
-0.19782669304222722,-0.3127243340715058,-0.08292905201294874
-0.2168910862804896,-0.28244045120377936,-0.1513417213571996
-0.1438856159016397,-0.35450443493539163,0.06673320313211209
-0.1654852494721498,-0.2374142191154877,-0.09355627982881186
-0.17171094497699532,-0.3415846622131822,-0.0018372277408083282
-0.15940259217640462,-0.27363025999665735,-0.04517492435615192
-0.148975001900947,-0.19115466470317316,-0.10679533909872096
-0.1823132260910441,-0.3303910457036572,-0.034235406478430985
-0.11402192923803245,-0.17832927913298605,-0.04971457934307895
-0.1577007745959496,-0.2873347597735844,-0.028066789418314836
-0.1752432477961902,-0.27324416190711076,-0.07724233368526957
-0.1847638716969384,-0.2379680647761354,-0.13155967861774137
-0.22098337913926966,-0.25366023461948817,-0.18830652365905112
-0.1892355117346059,-0.26706452562293187,-0.11140649784628011
-0.23022253761645317,-0.313562466803035,-0.14688260842987136
-0.1676779719946323,-0.2548175212724665,-0.08053842271679788
-0.21502324375761325,-0.3146728880027678,-0.11537359951245872
-0.1598138305209446,-0.22702793820929287,-0.09259972283259636
-0.19949389066093914,-0.2685378280872931,-0.1304499532345851
-0.17393955684887163,-0.23534105621887352,-0.11253805747886969
-0.14575405552364354,-0.22813565808295883,-0.06337245296432852
-0.2011908214129944,-0.2546890871625449,-0.147692555663444
-0.1693141470744835,-0.24704744972566714,-0.09158084442329993
-0.18365046176907868,-0.2350415045225525,-0.13225941901560498
-0.21575884610172535,-0.26944991777153604,-0.1620677744319145
-0.14335769691990544,-0.23448466708467908,-0.05223072675513171
-0.12097607014457938,-0.22247770069249295,-0.01947443959666581
-0.1986757859622306,-0.2380198008880839,-0.15933177103637738
-0.2031169191141539,-0.233252777954507,-0.17298106027380072
-0.16505129536670965,-0.21056835763931778,-0.11953423309410152
-0.15499751703227452,-0.23393610398644157,-0.07605893007810748
-0.20225747451809273,-0.2889357974165761,-0.11557915161960924
-0.15865791184053488,-0.2222870988512497,-0.09502872482982007
-0.18019372334186484,-0.24922536361507913,-0.11116208306865058
-0.17269370093500874,-0.21615611836944854,-0.12923128350056887
-0.1203619924009466,-0.23191558482293093,-0.008808399978962378
-0.2020031089022925,-0.2953550354081638,-0.1086511823964212
-0.14311697371015827,-0.20917948780526036,-0.07705445961505643
-0.09219737758584023,-0.16858098411597455,-0.01581377105570589
-0.18028346598115408,-0.23190675513423942,-0.12866017682806893
-0.19167080308708218,-0.24950523457948462,-0.13383637159467962
-0.17093400248284132,-0.28620482082731147,-0.05566318413837126
-0.22361996083412466,-0.37475609635667956,-0.0724838253115698
-0.19412041223617715,-0.3166501919875895,-0.0715906324847648
-0.09049256417477368,-0.21614740608674798,0.035162277737200584
-0.17875265470135224,-0.3602716162969347,0.0027663068942302416
-0.2320525044617474,-0.32086022820983207,-0.14324478071366276
-0.22693075000882462,-0.29709773268752493,-0.15676376733012456
-0.2109899308020402,-0.25872082732623036,-0.16325903427784993
-0.1883942138569523,-0.24170825220992698,-0.1350801755039776
-0.13305624629529775,-0.2500184321132911,-0.01609406047730451
-0.15042862029720377,-0.23139009445280612,-0.0694671461416015
-0.1660797559624133,-0.23898451941763366,-0.09317499250719298
-0.16221025665580632,-0.23408027867027376,-0.09034023464133907
-0.23079233776856556,-0.30254150378885536,-0.15904317174827567
-0.17161458980827737,-0.2412005593120761,-0.10202862030447866
-0.15686812714741863,-0.338385851248295,0.024649596953457725
-0.18899938729673185,-0.27721081699424516,-0.10078795759921855
-0.1096093118461643,-0.1976833329959085,-0.021535290696420156
-0.1580804181269291,-0.19765090306210348,-0.11850993319175475
-0.20150029582068602,-0.2708167269185675,-0.13218386472280458
-0.1615260220536884,-0.2594040109383401,-0.06364803316903675
-0.1834300162735804,-0.26493164909847033,-0.10192838344869037
-0.15493158278482547,-0.22328854057289765,-0.0865746249967534
-0.1460498983938971,-0.20080012883844953,-0.09129966794934474
-0.2154885170015205,-0.2507219327389721,-0.180255101264069
-0.15624334631833445,-0.2148240038550427,-0.09766268878162623
-0.12581354286069937,-0.23528194113158674,-0.016345144589812052
-0.18588936952749086,-0.2441210236710199,-0.12765771538396184
-0.20021551941011928,-0.24427230860852406,-0.15615873021171464
-0.19227874067258438,-0.24639798453740086,-0.1381594968077678
-0.17168368316312485,-0.21774684110779238,-0.12562052521845732
-0.20991662909983638,-0.3169541105170306,-0.1028791476826422
-0.21255217967476958,-0.29736612968320597,-0.12773822966633308
-0.1872256795652736,-0.28754353833077234,-0.08690782079977481
-0.15483364886425188,-0.20233656878611786,-0.10733072894238581
-0.1754067029274874,-0.22292388283764683,-0.12788952301732798
-0.18547728865743282,-0.23574331144665658,-0.13521126586820928
-0.15017736875440715,-0.20168019968238954,-0.09867453782642491
-0.1994871705930825,-0.2630222703561849,-0.13595207082998007
-0.14460805292370574,-0.21565989705488786,-0.07355620879252357
-0.159938980031945,-0.2015903315138847,-0.11828762855000538
-0.19899130742501409,-0.24168662775037397,-0.15629598709965403
-0.15106155711973784,-0.21829687370992992,-0.083826240529546
-0.16421459413816702,-0.30459567244473196,-0.023833515831602148
-0.2140099778579251,-0.25814963780336897,-0.1698703179124811
-0.1780819491783263,-0.3522170277513332,-0.0039468706053194524
-0.15873344100675688,-0.26166683599295665,-0.05580004602055706
-0.181147466235477,-0.28729981493296747,-0.07499511753798647
-0.15201337033802367,-0.2192946788370274,-0.08473206183901995
-0.17612030896428008,-0.23711329349290106,-0.11512732443565912
-0.14336834493973713,-0.19525710120240253,-0.09147958867707168
-0.19582898239188198,-0.27189480759973755,-0.11976315718402641
-0.18807504935068678,-0.23256936650661797,-0.14358073219475553
-0.1928233676671291,-0.26875668379519413,-0.11689005153906407
-0.19889912337181737,-0.2509496091943463,-0.1468486375492885
-0.16810065223279128,-0.21312482158969778,-0.12307648287588477
-0.17807594676021843,-0.26233140150228057,-0.09382049201815629
-0.2225480077544145,-0.2809221644358452,-0.16417385107298377
-0.23338788892886958,-0.3169109724591675,-0.14986480539857167
-0.1826143255702645,-0.25458024797479945,-0.1106484031657295
-0.15360977984088223,-0.2803193757677907,-0.026900183913974002
-0.22356440834148147,-0.29257504614428975,-0.1545537705386732
-0.214733415758997,-0.3217095851170765,-0.10775724640091759
-0.23157619708868593,-0.325297777656692,-0.13785461652067987
-0.22224277226269884,-0.2892434973397361,-0.15524204718566142
-0.2205590158357844,-0.2828434433630036,-0.15827458830856503
-0.21271397174810458,-0.2511786667839076,-0.1742492767123015
-0.1994495429861881,-0.24406414936497212,-0.154834936607404
-0.16254299935495442,-0.3250119338458084,-7.406486410052593e-05
-0.21021330396040694,-0.24734459502697473,-0.17308201289383918
-0.19277945417852207,-0.2502107811334789,-0.13534812722356526
-0.18671385374112198,-0.23421609396398718,-0.1392116135182569
-0.17142495640122418,-0.25945654756215675,-0.0833933652402918
-0.11854281046065714,-0.1814516950033931,-0.05563392591792113
-0.17868309355699427,-0.2267036779448818,-0.1306625091691067
-0.20908216158656934,-0.24674476769434728,-0.17141955547879142
-0.1399692171095088,-0.26294232335094203,-0.016996110868075592
-0.11251816058266952,-0.17635742756014805,-0.048678893605190995
-0.2126602899284032,-0.24706076462735013,-0.1782598152294562
-0.19297753162114384,-0.32977051131158525,-0.05618455193070246
-0.20030030606527077,-0.279613189970539,-0.12098742216000255
-0.22939295359258255,-0.29323170542452204,-0.16555420176064312
-0.19614401901628084,-0.24777430239752107,-0.14451373563504066
-0.13354318241298807,-0.2170270913090806,-0.050059273516895555
-0.20377479872603743,-0.2534008688865891,-0.15414872856548562
-0.18819390021606233,-0.2610572029359537,-0.11533059749617074
-0.17641569973342358,-0.2789955502896529,-0.0738358491771945
-0.13766235304292962,-0.25122226146476545,-0.024102444621093788
-0.2032091181863363,-0.32179668148467994,-0.08462155488799271
-0.14193960324545604,-0.22514552526833959,-0.05873368122257251
-0.17859005275190498,-0.254009523472512,-0.10317058203129797
-0.22669673264552406,-0.2681660298571669,-0.1852274354338812
-0.17055817386988095,-0.2405607322718643,-0.10055561546789751
-0.16971324874347044,-0.25812764302383506,-0.08129885446310584
-0.19995467045988044,-0.2897129449655238,-0.11019639595423696
-0.13752050822497203,-0.19206059804728415,-0.08298041840265981
-0.2055616760391797,-0.258698950483665,-0.1524244015946945
-0.17127981738697104,-0.24604715594263493,-0.09651247883130723
-0.22666832674298254,-0.2851218700015392,-0.1682147834844257
-0.16781400052326206,-0.2571575191475224,-0.07847048189900174
-0.19517341161205834,-0.2565117595330445,-0.1338350636910722
-0.17622747035092118,-0.2703758103171231,-0.08207913038471927
-0.21108745715138316,-0.25848106291922124,-0.16369385138354509
-0.16818987969495677,-0.27664160495653356,-0.059738154433380125
-0.19434459500943463,-0.2349165287152572,-0.15377266130361195
-0.14857978005193384,-0.1966961096601614,-0.10046345044370625
-0.2069604777938256,-0.2587980593858208,-0.15512289620183045
-0.16352452836899067,-0.22306384898733372,-0.10398520775064762
-0.20799860027244887,-0.2470074797316863,-0.16898972081321145
-0.1729066818028253,-0.23326861487551614,-0.1125447487301345
-0.17631275223537643,-0.2389379033969231,-0.11368760107382977
-0.16519190489006766,-0.3015181829421444,-0.028865626837990987
-0.2034082170819569,-0.2329758521067723,-0.17384058205714156
-0.20975421665262453,-0.25339464013030594,-0.16611379317494315
-0.1576324175868475,-0.23927927921051978,-0.0759855559631753
-0.22394265784595183,-0.28212401995234593,-0.16576129573955747
-0.2092751547985414,-0.24083653213610273,-0.17771377746098005
-0.1363297377394356,-0.20198285425985268,-0.07067662121901853
-0.20702130868228366,-0.2386801618583174,-0.17536245550625001
-0.2073912113713252,-0.28862355378784743,-0.126158868954803
-0.17476860347629053,-0.25868240058870007,-0.0908548063638811
-0.16304239568547327,-0.22730528827397856,-0.0987795030969679
-0.20841180138220472,-0.29845820950112095,-0.1183653932632884
-0.1815814437580499,-0.22913682905240887,-0.13402605846369095
-0.2083303044213842,-0.2594688758323704,-0.15719173301039813
-0.20922090017875375,-0.27935513845352167,-0.13908666190398628
-0.20210919081927078,-0.3092950195917431,-0.0949233620467985
-0.19439384373325339,-0.2467633442576413,-0.14202434320886537
-0.180591448116257,-0.3179219261223897,-0.04326097011012442
-0.1310253188385499,-0.3515240775187293,0.08947343984162948
-0.21503256902596396,-0.27442301024493776,-0.15564212780698977
-0.2319994281505448,-0.36422594229457184,-0.09977291400651783
-0.1684651288525376,-0.23300822636979224,-0.10392203133528294
-0.16353490819295302,-0.2411425741480214,-0.08592724223788482
-0.20965313039149402,-0.265053567124367,-0.15425269365862102
-0.19436633825405852,-0.2622979382666698,-0.12643473824144727
-0.2056529123668808,-0.26356496305912713,-0.14774086167463446
-0.15669799096314968,-0.2007439979099625,-0.1126519840163371
-0.17993096393215527,-0.2903338577238584,-0.06952807014045218
-0.17543884963862968,-0.21858861206214425,-0.13228908721511515
-0.1528215568447269,-0.2396692208484062,-0.06597389284104764
-0.1531265958578679,-0.337557922333052,0.03130473061731609
-0.20135370562028185,-0.29313908370304553,-0.10956832753751801
-0.16998092351392102,-0.32191044535160757,-0.01805140167623434
-0.15743852845622996,-0.26200563918133396,-0.052871417731125914
-0.20816978851785017,-0.2519842236656699,-0.16435535337003043
-0.19190175998403267,-0.3393185441927488,-0.04448497577531671
-0.12878439719565324,-0.3099569011624179,0.05238810677111133
-0.10732504044571034,-0.31375014997833406,0.0991000690869133
-0.06574153704563344,-0.2932505769539314,0.16176750286266448
-0.2198318429803255,-0.40871822425687543,-0.030945461703775462
-0.22708838720355895,-0.28400988881054984,-0.17016688559656806
-0.22458097700493349,-0.30397321338731553,-0.14518874062255138
-0.16621298713363444,-0.2603311790435044,-0.07209479522376452
-0.17858773711400772,-0.2864966518517673,-0.07067882237624828
-0.14996115846733477,-0.2588022170427272,-0.04112009989194235
-0.21819960093455867,-0.29951924878769853,-0.13687995308141881
-0.22778635209122547,-0.27822623534404783,-0.1773464688384032
-0.21648654425459385,-0.30435796332428455,-0.1286151251849032
-0.21312122604496817,-0.24691772428216796,-0.1793247278077682
-0.20830839777769544,-0.31002008628202865,-0.10659670927336214
-0.1740321671994436,-0.2973093091803785,-0.05075502521850868
-0.2356293164758275,-0.28987386584209823,-0.18138476710955675
-0.19836301031871398,-0.2839769613290032,-0.11274905930842466
-0.2058835268203108,-0.35596770275817446,-0.05579935088244717
-0.21225625143580745,-0.3284747268410323,-0.09603777603058271
-0.20264373960563956,-0.2726391277290148,-0.13264835148226423
-0.19584690881746344,-0.3246536182047926,-0.0670401994301342
-0.19968802644315178,-0.35969099565054424,-0.03968505723575935
-0.20406648052893336,-0.29654617872946987,-0.11158678232839644
-0.2209411664919826,-0.2841924805072669,-0.15768985247669837
-0.20614257410397613,-0.2538205131661942,-0.15846463504175773
-0.21181987477930017,-0.3616688494366669,-0.06197090012193346
-0.18651020084268377,-0.26490906240364587,-0.1081113392817217
-0.21010491810329407,-0.2827757140288043,-0.1374341221777835
-0.23236130539314614,-0.2794049475690308,-0.18531766321726129
-0.2134715811032791,-0.283259649742225,-0.1436835124643332
-0.19787688406572607,-0.284158243820773,-0.11159552431067915
-0.1936322769005893,-0.2518397167440376,-0.13542483705714106
-0.18780801113102308,-0.2508677346475384,-0.12474828761450761
-0.21194207143722515,-0.26589242889199727,-0.15799171398245282
-0.19174730220036484,-0.34093403062747885,-0.042560573773251203
-0.19028771994882518,-0.24777040497685854,-0.13280503492079176
-0.10711117713253968,-0.19338789777100435,-0.02083445649407495
-0.17180877183420432,-0.22306039861813437,-0.12055714505027429
-0.18992835509731135,-0.25369301417846796,-0.12616369601615474
-0.17102140781431177,-0.25681510604418056,-0.08522770958444298
-0.1844239974716379,-0.2450899225342401,-0.12375807240903575
-0.21365424583742787,-0.25380845796765095,-0.1735000337072048
-0.15382542500042443,-0.2478009031668414,-0.059849946834007434
-0.19514558973230292,-0.2421233469503993,-0.14816783251420665
-0.16208888587275974,-0.25295503055217966,-0.07122274119333986
-0.2134284251960654,-0.2696008159479847,-0.15725603444414613
-0.1752535425680684,-0.23509359850186345,-0.1154134866342735
-0.18528274997933628,-0.28223019872453736,-0.0883353012341352
-0.1811443220435139,-0.21579345856680374,-0.1464951855202241
-0.17211530815330967,-0.2210141231213147,-0.12321649318530467
-0.20106164205004934,-0.24600756100770982,-0.156115723092389
-0.2088154600233779,-0.27551084565674133,-0.14212007439001445
-0.20021693995135081,-0.23410140931128406,-0.1663324705914174
-0.2051241460337326,-0.2650429718147983,-0.14520532025266694
-0.1676732754029891,-0.2692033753011648,-0.06614317550481344
-0.20231769365424981,-0.24155233089238604,-0.16308305641611354
-0.17745331277797188,-0.21614249715338862,-0.13876412840255517
-0.20108043949156862,-0.2401899949157941,-0.16197088406734308
-0.17793394906302795,-0.25883811129141543,-0.09702978683464047
-0.20078097071071313,-0.2730188732022435,-0.12854306821918274
-0.20244936539771127,-0.27106269363446756,-0.133836037160955
-0.19384401563849527,-0.27976707009659957,-0.10792096118039092
-0.15823276390631638,-0.2133013533387621,-0.10316417447387068
-0.21732279348393177,-0.2717215710776843,-0.16292401589017924
-0.18569756860073897,-0.3112468828496417,-0.060148254351836156
-0.20909524780885305,-0.2369893990641896,-0.18120109655351657
-0.2138858115229489,-0.2553443905112613,-0.17242723253463654
-0.1969498334195321,-0.27537785374437035,-0.11852181309469391
-0.14291979283847417,-0.29139703075926815,0.005557445082319756
-0.18355282021220387,-0.23224683375337926,-0.1348588066710284
-0.1815852809944635,-0.266073494130992,-0.09709706785793508
-0.1652317233234855,-0.24122395300316332,-0.08923949364380772
-0.18777836004958742,-0.23030812533396544,-0.14524859476520943
-0.20171295209685447,-0.282036398542469,-0.12138950565123993
-0.1443961721705324,-0.22836128882277051,-0.060431055518294294
-0.19814944417125338,-0.24819967598044723,-0.14809921236205953
-0.18494396627045423,-0.2312689220736737,-0.1386190104672349
-0.16668373302561412,-0.24738299275028716,-0.0859844733009411
-0.18331345955133646,-0.27423992886751253,-0.09238699023516031
-0.1506265136607532,-0.23987304698683323,-0.061379980334673165
-0.17227647815720906,-0.25242589981512603,-0.09212705649929206
-0.1868277369752844,-0.23561585555545378,-0.13803961839511514
-0.12202192786638187,-0.2713072409333751,0.02726338520061132
-0.1953258118046048,-0.25720195685625974,-0.13344966675294984
-0.21320237299474,-0.27205761312450494,-0.15434713286497512
-0.16610002316141784,-0.20725033041686336,-0.12494971590597231
-0.20048672295069409,-0.3511721958334619,-0.049801250067926156
-0.17797544864125936,-0.2675799028963538,-0.08837099438616512
-0.19264485188523275,-0.28199357759988497,-0.10329612617058057
-0.19213904183043168,-0.23878818116066058,-0.14548990250020277
-0.15627783476829218,-0.23692654824019554,-0.07562912129638857
-0.19655922700548797,-0.24827605640722292,-0.14484239760375306
-0.16377532307853154,-0.222139474901723,-0.10541117125534005
-0.1580634049177037,-0.20281672469296824,-0.11331008514243918
-0.1740145897586559,-0.24118271645858097,-0.10684646305873086
-0.16291752538628854,-0.2599133732878589,-0.06592167748471821
-0.16978780156093318,-0.20390150029541837,-0.13567410282644798
-0.1602093833471536,-0.2413857376645029,-0.07903302902980433
-0.18786183852812788,-0.2607294978203216,-0.11499417923593419
-0.17870417064933813,-0.2855292262392761,-0.07187911505940019
-0.1994434021244004,-0.3050349419088461,-0.09385186233995473
-0.17167842660963742,-0.21097297327544834,-0.1323838799438265
-0.1408689790258618,-0.19554019190677904,-0.08619776614494465
-0.1874344136488661,-0.23895424643001253,-0.13591458086771968
-0.20224043625214602,-0.2381199863230942,-0.1663608861811979
-0.1077506694533096,-0.24327136072406352,0.0277700218174443
-0.18037947283041683,-0.21697186000929025,-0.1437870856515433
-0.20750543947590863,-0.2936753027200534,-0.12133557623176387
-0.194756533975,-0.23163313215713233,-0.15787993579286774
-0.18625867344373537,-0.22698161353826796,-0.14553573334920278
-0.1976777981469887,-0.23237914890130068,-0.16297644739267664
-0.2012887427125251,-0.26068743138177847,-0.1418900540432717
-0.16274396365350471,-0.2091427046519976,-0.11634522265501172
-0.1289193594647766,-0.1777471880632532,-0.08009153086630005
-0.17254654932511462,-0.20504816826343783,-0.14004493038679142
-0.1503669211940351,-0.2440502886883708,-0.05668355369969948
-0.2001410237345076,-0.23599367971152863,-0.16428836775748634
-0.14816561645827164,-0.23112230529728567,-0.06520892761925763
-0.18549874858512186,-0.24818282215217477,-0.12281467501806909
-0.10631416853414243,-0.17951110628185546,-0.033117230786429405
-0.18275276314928943,-0.25339171459629906,-0.11211381170227971
-0.1553507679380484,-0.2626623363967475,-0.04803919947934926
-0.21371692819522242,-0.261346581598033,-0.16608727479241187
-0.18126420235881047,-0.22442145149350382,-0.13810695322411726
-0.16279332814459013,-0.20047636142862063,-0.12511029486055952
-0.18829591514460559,-0.2592600567543934,-0.11733177353481758
-0.1808743342092419,-0.2140424293857379,-0.14770623903274593
-0.17883025328743551,-0.2376536952717659,-0.12000681130310513
-0.18237184944277204,-0.2452655495863037,-0.1194781492992403
-0.10916596483705432,-0.3032976880300073,0.08496575835589858
-0.20302270744507192,-0.2528121431909626,-0.15323327169918133
-0.1684837188376096,-0.33280280006365215,-0.0041646376115669625
-0.18155870814685351,-0.22296044825332653,-0.14015696804038055
-0.20497104888242512,-0.24735877740160428,-0.16258332036324613
-0.18546325908611475,-0.2241604994646785,-0.14676601870755088
-0.17322057096913707,-0.23783297978932538,-0.10860816214894876
-0.1952741654234263,-0.25189270889959403,-0.13865562194725856
-0.16609566922328325,-0.23499058769573827,-0.0972007507508281
-0.1965933745307334,-0.24815334841160355,-0.14503340064986317
-0.15593144890717,-0.21803829968102678,-0.09382459813331323
-0.21082175534600484,-0.2485673218821976,-0.1730761888098118
-0.20617960668085758,-0.2614880449160274,-0.15087116844568774
-0.19939154872787546,-0.23053993642309945,-0.16824316103265152
-0.21196855919961996,-0.27971219895132454,-0.14422491944791554
-0.19866156614115543,-0.23974366851437845,-0.15757946376793242
-0.19372941472200203,-0.2616918713104657,-0.12576695813353844
-0.17492688841592755,-0.33375032949043204,-0.01610344734142291
-0.16198344749201152,-0.20598608435222365,-0.11798081063179941
-0.13466756181765094,-0.19632237675580216,-0.07301274687949971
-0.1895451427015201,-0.2715111474103877,-0.10757913799265247
-0.20794042430396317,-0.25480973066664436,-0.16107111794128198
-0.18843053453178318,-0.23476264800770608,-0.1420984210558603
-0.1251174506844516,-0.19413798453178782,-0.0560969168371154
-0.20659305491335916,-0.2635871337785718,-0.14959897604814615
-0.17146626589443176,-0.21525786916282072,-0.12767466262604285
-0.19936094117139533,-0.2774918316570173,-0.1212300506857733
-0.2136538311251201,-0.25729146508229656,-0.17001619716794364
-0.1856075431172219,-0.22424534160940537,-0.1469697446250384
-0.157796104504759,-0.22432773904147313,-0.09126446996804491
-0.1559628584161526,-0.21757317369832813,-0.09435254313397695
-0.171315552537939,-0.21852581909774682,-0.12410528597813147
-0.19984551600459266,-0.2609195131467055,-0.13877151886247996
-0.1595199401196859,-0.2495691576558981,-0.06947072258347373
-0.15673856665582192,-0.3002374084703212,-0.013239724841322714
-0.2091035984676186,-0.26712020353008525,-0.15108699340515205
-0.17692642580729104,-0.24098454226172822,-0.11286830935285382
-0.2078654959677314,-0.2889821744671065,-0.12674881746835606
-0.16204214528276353,-0.26252735988912745,-0.061556930676399654
-0.17146753689063182,-0.2576620957940773,-0.08527297798718639
-0.21639316101058648,-0.3003358995178846,-0.13245042250328837
-0.20533852507852696,-0.25291461347832184,-0.15776243667873174
-0.21042228379187616,-0.3027318022658183,-0.11811276531793403
-0.13654912332939428,-0.2089686216324511,-0.06412962502633762
-0.1483511939902785,-0.25811520135329624,-0.03858718662726085
-0.1464285155959202,-0.2400665320659382,-0.05279049912590214
-0.1553533706096237,-0.26081664576200586,-0.049890095457241504
-0.21243241128509577,-0.27697376480028135,-0.14789105776991007
-0.20449474799454082,-0.2779226909709825,-0.13106680501809928
